MMMM_YY,Employee_ID,Age,Gender,City,Education_Level,Department,Income,Date_Of_Joining,LastWorkingDate,Joining_Designation,Grade,Total_Business_Value,Quarterly_Rating,Overtime_Flag,Attrition,Tenure_Months,Age_At_Joining,Rating_Increased,Income_Increased,Grade_Change,Overtime_Ratio,Age_scaled,Income_scaled,Tenure_Months_scaled,Total_Business_Value_scaled
01-05-2022,10484,36,0,BLR,0,Operations,65375,09-09-2019,,Analyst,3,30871,2,0,0,32,33.33333333,0,0,0,0.424242424,-0.284658348,0.571696389,0.371943681,-0.616603194
01-06-2022,10484,36,0,BLR,0,Operations,65375,09-09-2019,,Analyst,3,24713,3,1,0,33,33.25,1,0,0,0.411764706,-0.284658348,0.571696389,0.443810179,-0.715362691
01-07-2022,10484,36,0,BLR,0,Operations,65375,09-09-2019,,Analyst,3,28291,3,1,0,34,33.16666667,0,0,0,0.4,-0.284658348,0.571696389,0.515676678,-0.657980184
01-08-2022,10484,36,0,BLR,0,Operations,65375,09-09-2019,,Analyst,3,44459,3,1,0,35,33.08333333,0,0,0,0.388888889,-0.284658348,0.571696389,0.587543176,-0.39868438
01-09-2022,10484,36,0,BLR,0,Operations,65375,09-09-2019,,Analyst,3,25893,3,0,0,36,33,0,0,0,0.378378378,-0.284658348,0.571696389,0.659409674,-0.696438331
01-10-2022,10484,36,0,BLR,0,Operations,65375,09-09-2019,,Analyst,3,39678,4,1,0,37,32.91666667,1,0,0,0.368421053,-0.284658348,0.571696389,0.731276173,-0.475360112
01-11-2022,10484,36,0,BLR,0,Operations,65375,09-09-2019,,Analyst,3,14781,3,1,0,38,32.83333333,0,0,0,0.358974359,-0.284658348,0.571696389,0.803142671,-0.874648065
01-12-2022,10484,36,0,BLR,0,Operations,55703.72842,09-09-2019,,Analyst,3,32287,2,1,0,39,32.75,0,0,0,0.35,-0.284658348,-0.015944375,0.87500917,-0.593893962
01-01-2021,10485,43,0,KOL,1,Retail Banking,60296,11-04-2020,,Senior Analyst,1,102460,2,0,0,9,42.25,0,0,0,0.4,0.432977936,0.263088838,-1.280985784,0.531512049
01-02-2021,10485,43,0,KOL,1,Retail Banking,54299.4249,11-04-2020,,Senior Analyst,1,123355,3,0,0,10,42.16666667,1,0,0,0.363636364,0.432977936,-0.101271934,-1.209119285,0.866617554
01-03-2021,10485,43,0,KOL,1,Retail Banking,60296,11-04-2020,,Senior Analyst,1,111883,1,1,0,11,42.08333333,0,1,0,0.333333333,0.432977936,0.263088838,-1.137252787,0.682634288
01-04-2021,10485,43,0,KOL,1,Retail Banking,60296,11-04-2020,,Senior Analyst,1,118746,2,0,0,12,42,1,0,0,0.307692308,0.432977936,0.263088838,-1.065386288,0.792700288
01-05-2021,10485,43,0,KOL,1,Retail Banking,65800,11-04-2020,,Senior Analyst,1,243143,4,0,0,13,41.91666667,1,1,0,0.285714286,0.432977936,0.597520018,-0.99351979,2.78772874
01-06-2021,10485,43,0,KOL,1,Retail Banking,54299.4249,11-04-2020,,Senior Analyst,1,45934,3,0,0,14,41.83333333,0,0,0,0.266666667,0.432977936,-0.101271934,-0.921653291,-0.375028931
01-07-2021,10485,43,0,KOL,1,Retail Banking,65800,11-04-2020,,Senior Analyst,1,155757,2,0,0,15,41.75,0,1,0,0.25,0.432977936,0.597520018,-0.849786793,1.386267642
01-08-2021,10485,43,0,KOL,1,Retail Banking,65800,11-04-2020,,Senior Analyst,1,179239,3,0,0,16,41.66666667,1,0,0,0.235294118,0.432977936,0.597520018,-0.777920294,1.7628624
01-09-2021,10485,43,0,KOL,1,Retail Banking,65800,11-04-2020,,Senior Analyst,1,98189,3,0,0,17,41.58333333,0,0,0,0.222222222,0.432977936,0.597520018,-0.706053796,0.46301549
01-10-2021,10485,43,0,KOL,1,Retail Banking,65800,11-04-2020,,Senior Analyst,1,123520,4,0,0,18,41.5,1,0,0,0.210526316,0.432977936,0.597520018,-0.634187298,0.869263757
01-11-2021,10485,43,0,KOL,1,Retail Banking,65800,11-04-2020,,Senior Analyst,1,208508,2,0,0,19,41.41666667,0,0,0,0.2,0.432977936,0.597520018,-0.562320799,2.232266708
01-12-2021,10485,43,0,KOL,1,Retail Banking,65800,11-04-2020,,Senior Analyst,1,-89702,1,1,0,20,41.33333333,0,0,0,0.19047619,0.432977936,0.597520018,-0.490454301,-2.55030389
01-01-2022,10485,43,0,KOL,1,Retail Banking,65800,11-04-2020,,Senior Analyst,1,174642,3,0,0,21,41.25,1,0,0,0.181818182,0.432977936,0.597520018,-0.418587802,1.689137585
01-02-2022,10485,43,0,KOL,1,Retail Banking,65800,11-04-2020,,Senior Analyst,1,41852,3,0,0,22,41.16666667,0,0,0,0.173913043,0.432977936,0.597520018,-0.346721304,-0.440494385
01-03-2022,10485,43,0,KOL,1,Retail Banking,65800,11-04-2020,,Senior Analyst,1,103309,3,0,0,23,41.08333333,0,0,0,0.166666667,0.432977936,0.597520018,-0.274854805,0.545127966
01-04-2022,10485,43,0,KOL,1,Retail Banking,65800,11-04-2020,,Senior Analyst,1,204724,2,0,0,24,41,0,0,0,0.16,0.432977936,0.597520018,-0.202988307,2.171580456
01-05-2022,10485,43,0,KOL,1,Retail Banking,65800,11-04-2020,,Senior Analyst,1,138966,2,0,0,25,40.91666667,0,0,0,0.153846154,0.432977936,0.597520018,-0.131121808,1.116980418
01-06-2022,10485,43,0,KOL,1,Retail Banking,65800,11-04-2020,,Senior Analyst,1,-32411,4,0,0,26,40.83333333,1,0,0,0.148148148,0.432977936,0.597520018,-0.05925531,-1.631494152
01-07-2022,10485,43,0,KOL,1,Retail Banking,65800,11-04-2020,,Senior Analyst,1,145760,3,0,0,27,40.75,0,0,0,0.142857143,0.432977936,0.597520018,0.012611188,1.225939825
01-08-2022,10485,43,0,KOL,1,Retail Banking,65800,11-04-2020,,Senior Analyst,1,156806,3,1,0,28,40.66666667,0,0,0,0.137931034,0.432977936,0.597520018,0.084477687,1.403091077
01-09-2022,10485,43,0,KOL,1,Retail Banking,65800,11-04-2020,,Senior Analyst,1,41887,2,0,0,29,40.58333333,0,0,0,0.133333333,0.432977936,0.597520018,0.156344185,-0.43993307
01-10-2022,10485,43,0,KOL,1,Retail Banking,65800,11-04-2020,,Senior Analyst,1,189704,3,0,0,30,40.5,1,0,0,0.129032258,0.432977936,0.597520018,0.228210684,1.93069581
01-11-2022,10485,43,0,KOL,1,Retail Banking,65800,11-04-2020,,Senior Analyst,1,87097,3,0,0,31,40.41666667,0,0,0,0.125,0.432977936,0.597520018,0.300077182,0.285126508
01-12-2022,10485,43,0,KOL,1,Retail Banking,65800,11-04-2020,,Senior Analyst,1,125148,1,1,0,32,40.33333333,0,0,0,0.121212121,0.432977936,0.597520018,0.371943681,0.895372958
01-01-2021,10486,28,1,KOL,1,Retail Banking,50780,27-01-2021,19-04-2022,Manager,3,30660,1,0,1,0,28,0,0,0,4,-1.104814102,-0.315117395,-1.927784269,-0.619987126
01-02-2021,10486,28,1,KOL,1,Retail Banking,50780,27-01-2021,19-04-2022,Manager,3,-23453,3,1,1,1,27.91666667,1,0,0,2,-1.104814102,-0.315117395,-1.855917771,-1.487829394
01-03-2021,10486,28,1,KOL,1,Retail Banking,50780,27-01-2021,19-04-2022,Manager,3,83601,3,0,1,2,27.83333333,0,0,0,1.333333333,-1.104814102,-0.315117395,-1.784051273,0.229059083
01-04-2021,10486,28,1,KOL,1,Retail Banking,50780,27-01-2021,19-04-2022,Manager,3,68826,1,0,1,3,27.75,0,0,0,1,-1.104814102,-0.315117395,-1.712184774,-0.007896353
01-05-2021,10486,28,1,KOL,1,Retail Banking,50780,27-01-2021,19-04-2022,Manager,3,46481,2,1,1,4,27.66666667,1,0,0,0.8,-1.104814102,-0.315117395,-1.640318276,-0.366256368
01-06-2021,10486,28,1,KOL,1,Retail Banking,50780,27-01-2021,19-04-2022,Manager,3,51164,2,0,1,5,27.58333333,0,0,0,0.666666667,-1.104814102,-0.315117395,-1.568451777,-0.29115232
01-07-2021,10486,28,1,KOL,1,Retail Banking,50780,27-01-2021,19-04-2022,Manager,3,134424,3,1,1,6,27.5,1,0,0,0.571428571,-1.104814102,-0.315117395,-1.496585279,1.044137671
01-08-2021,10486,28,1,KOL,1,Retail Banking,50780,27-01-2021,19-04-2022,Manager,3,145524,2,0,1,7,27.41666667,0,0,0,0.5,-1.104814102,-0.315117395,-1.42471878,1.222154953
01-09-2021,10486,28,1,KOL,1,Retail Banking,50780,27-01-2021,19-04-2022,Manager,3,53269,1,0,1,8,27.33333333,0,0,0,0.444444444,-1.104814102,-0.315117395,-1.352852282,-0.257393186
01-10-2021,10486,28,1,KOL,1,Retail Banking,50780,27-01-2021,19-04-2022,Manager,3,161222,3,0,1,9,27.25,1,0,0,0.4,-1.104814102,-0.315117395,-1.280985784,1.473913087
01-11-2021,10486,28,1,KOL,1,Retail Banking,50780,27-01-2021,19-04-2022,Manager,3,216743,3,0,1,10,27.16666667,0,0,0,0.363636364,-1.104814102,-0.315117395,-1.209119285,2.364336286
01-12-2021,10486,28,1,KOL,1,Retail Banking,54299.4249,27-01-2021,19-04-2022,Manager,3,112349,2,0,1,11,27.08333333,0,1,0,0.333333333,-1.104814102,-0.101271934,-1.137252787,0.690107806
01-01-2022,10486,28,1,KOL,1,Retail Banking,54299.4249,27-01-2021,19-04-2022,Manager,3,44774,2,1,1,12,27,0,0,0,0.307692308,-1.104814102,-0.101271934,-1.065386288,-0.393632539
01-02-2022,10486,28,1,KOL,1,Retail Banking,50780,27-01-2021,19-04-2022,Manager,3,73447,3,0,1,13,26.91666667,1,0,0,0.285714286,-1.104814102,-0.315117395,-0.99351979,0.066213364
01-03-2022,10486,28,1,KOL,1,Retail Banking,50780,27-01-2021,19-04-2022,Manager,3,32256,4,0,1,14,26.83333333,1,0,0,0.266666667,-1.104814102,-0.315117395,-0.921653291,-0.594391127
01-04-2022,10486,28,1,KOL,1,Retail Banking,50780,27-01-2021,19-04-2022,Manager,3,59655,3,0,1,15,26.75,0,0,0,0.25,-1.104814102,-0.315117395,-0.849786793,-0.154977118
01-01-2021,10487,25,0,DEL,1,Risk & Compliance,44250,01-01-2018,,Senior Analyst,3,66173,2,0,0,36,22,0,0,0,0.162162162,-1.412372509,-0.711889852,0.659409674,-0.050444087
01-02-2021,10487,25,0,DEL,1,Risk & Compliance,44250,01-01-2018,,Senior Analyst,3,34526,2,0,0,37,21.91666667,0,0,0,0.157894737,-1.412372509,-0.711889852,0.731276173,-0.557985791
01-03-2021,10487,25,0,DEL,1,Risk & Compliance,48333,01-01-2018,,Senior Analyst,3,103550,2,0,0,38,21.83333333,0,1,0,0.153846154,-1.412372509,-0.463800734,0.803142671,0.548993026
01-04-2021,10487,25,0,DEL,1,Risk & Compliance,48333,01-01-2018,,Senior Analyst,3,51546,3,1,0,39,21.75,1,0,0,0.15,-1.412372509,-0.463800734,0.87500917,-0.285025959
01-05-2021,10487,25,0,DEL,1,Risk & Compliance,48333,01-01-2018,,Senior Analyst,3,56642,3,0,0,40,21.66666667,0,0,0,0.146341463,-1.412372509,-0.463800734,0.946875668,-0.203298385
01-06-2021,10487,25,0,DEL,1,Risk & Compliance,53900.87145,01-01-2018,,Senior Analyst,3,43975,3,0,0,41,21.58333333,0,1,0,0.142857143,-1.412372509,-0.125488631,1.018742167,-0.406446575
01-07-2021,10487,25,0,DEL,1,Risk & Compliance,48333,01-01-2018,,Senior Analyst,3,24109,3,1,0,42,21.5,0,0,0,0.139534884,-1.412372509,-0.463800734,1.090608665,-0.725049397
01-08-2021,10487,25,0,DEL,1,Risk & Compliance,52088,01-01-2018,,Senior Analyst,3,85564,4,0,0,43,21.41666667,1,1,0,0.136363636,-1.412372509,-0.235641381,1.162475163,0.260540878
01-09-2021,10487,25,0,DEL,1,Risk & Compliance,52088,01-01-2018,,Senior Analyst,3,52096,3,0,0,44,21.33333333,0,0,0,0.133333333,-1.412372509,-0.235641381,1.234341662,-0.276205283
01-10-2021,10487,25,0,DEL,1,Risk & Compliance,52088,01-01-2018,,Senior Analyst,3,62728,1,1,0,45,21.25,0,0,0,0.130434783,-1.412372509,-0.235641381,1.30620816,-0.105693595
01-11-2021,10487,25,0,DEL,1,Risk & Compliance,57084,01-01-2018,,Senior Analyst,3,42611,3,1,0,46,21.16666667,1,1,0,0.127659574,-1.412372509,0.067922968,1.378074659,-0.428321852
01-12-2021,10487,25,0,DEL,1,Risk & Compliance,57084,01-01-2018,,Senior Analyst,3,64807,1,0,0,47,21.08333333,0,0,0,0.125,-1.412372509,0.067922968,1.449941157,-0.072351439
01-01-2022,10487,25,0,DEL,1,Risk & Compliance,57084,01-01-2018,,Senior Analyst,3,53552,2,0,0,48,21,1,0,0,0.12244898,-1.412372509,0.067922968,1.521807656,-0.252854548
01-02-2022,10487,25,0,DEL,1,Risk & Compliance,53900.87145,01-01-2018,,Senior Analyst,3,35920,4,0,0,49,20.91666667,1,0,0,0.12,-1.412372509,-0.125488631,1.593674154,-0.535629387
01-03-2022,10487,25,0,DEL,1,Risk & Compliance,57084,01-01-2018,,Senior Analyst,3,27590,4,1,0,50,20.83333333,0,1,0,0.117647059,-1.412372509,0.067922968,1.665540653,-0.669222536
01-04-2022,10487,25,0,DEL,1,Risk & Compliance,57084,01-01-2018,,Senior Analyst,3,10856,3,0,0,51,20.75,0,0,0,0.115384615,-1.412372509,0.067922968,1.737407151,-0.937595617
01-05-2022,10487,25,0,DEL,1,Risk & Compliance,57084,01-01-2018,,Senior Analyst,3,-24683,4,1,0,52,20.66666667,1,0,0,0.113207547,-1.412372509,0.067922968,1.809273649,-1.507555633
01-06-2022,10487,25,0,DEL,1,Risk & Compliance,57084,01-01-2018,,Senior Analyst,3,7939,3,0,0,53,20.58333333,0,0,0,0.111111111,-1.412372509,0.067922968,1.881140148,-0.984377276
01-07-2022,10487,25,0,DEL,1,Risk & Compliance,57084,01-01-2018,,Senior Analyst,3,83309,3,0,0,54,20.5,0,0,0,0.109090909,-1.412372509,0.067922968,1.953006646,0.224376106
01-08-2022,10487,25,0,DEL,1,Risk & Compliance,57084,01-01-2018,,Senior Analyst,3,3408,3,0,0,55,20.41666667,0,0,0,0.107142857,-1.412372509,0.067922968,2.024873145,-1.057043609
01-09-2022,10487,25,0,DEL,1,Risk & Compliance,57084,01-01-2018,,Senior Analyst,3,87594,2,0,0,56,20.33333333,0,0,0,0.105263158,-1.412372509,0.067922968,2.096739643,0.293097192
01-10-2022,10487,25,0,DEL,1,Risk & Compliance,53900.87145,01-01-2018,,Senior Analyst,3,12979,3,0,0,57,20.25,1,0,0,0.103448276,-1.412372509,-0.125488631,2.168606142,-0.903547807
01-11-2022,10487,25,0,DEL,1,Risk & Compliance,57084,01-01-2018,,Senior Analyst,3,31248,2,0,0,58,20.16666667,0,1,0,0.101694915,-1.412372509,0.067922968,2.24047264,-0.610557021
01-12-2022,10487,25,0,DEL,1,Risk & Compliance,57084,01-01-2018,,Senior Analyst,3,45324,2,0,0,59,20.08333333,0,0,0,0.1,-1.412372509,0.067922968,2.312339139,-0.384811863
01-01-2021,10488,50,1,CHN,2,Operations,42570,15-09-2019,,Deputy Manager,1,-1939,5,0,0,16,48.66666667,0,0,0,0.705882353,1.15061422,-0.813969137,-0.777920294,-1.142796619
01-02-2021,10488,50,1,CHN,2,Operations,42570,15-09-2019,,Deputy Manager,1,56238,2,1,0,17,48.58333333,0,0,0,0.666666667,1.15061422,-0.813969137,-0.706053796,-0.209777573
01-03-2021,10488,50,1,CHN,2,Operations,42570,15-09-2019,,Deputy Manager,1,-18536,3,1,0,18,48.5,1,0,0,0.631578947,1.15061422,-0.813969137,-0.634187298,-1.408972549
01-04-2021,10488,50,1,CHN,2,Operations,42570,15-09-2019,,Deputy Manager,1,24646,1,0,0,19,48.41666667,0,0,0,0.6,1.15061422,-0.813969137,-0.562320799,-0.71643721
01-05-2021,10488,50,1,CHN,2,Operations,42570,15-09-2019,,Deputy Manager,1,52102,3,0,0,20,48.33333333,1,0,0,0.571428571,1.15061422,-0.813969137,-0.490454301,-0.276109057
01-06-2021,10488,50,1,CHN,2,Operations,42570,15-09-2019,,Deputy Manager,1,26203,2,0,0,21,48.25,0,0,0,0.545454545,1.15061422,-0.813969137,-0.418587802,-0.691466678
01-07-2021,10488,50,1,CHN,2,Operations,42570,15-09-2019,,Deputy Manager,1,34506,1,1,0,22,48.16666667,0,0,0,0.52173913,1.15061422,-0.813969137,-0.346721304,-0.558306543
01-08-2021,10488,50,1,CHN,2,Operations,42570,15-09-2019,,Deputy Manager,1,42592,3,0,0,23,48.08333333,1,0,0,0.5,1.15061422,-0.813969137,-0.274854805,-0.428626567
01-09-2021,10488,50,1,CHN,2,Operations,42570,15-09-2019,,Deputy Manager,1,32937,1,1,0,24,48,0,0,0,0.48,1.15061422,-0.813969137,-0.202988307,-0.583469527
01-10-2021,10488,50,1,CHN,2,Operations,44794,15-09-2019,,Deputy Manager,1,50221,2,0,0,25,47.91666667,1,1,0,0.461538462,1.15061422,-0.678835608,-0.131121808,-0.30627577
01-11-2021,10488,50,1,CHN,2,Operations,44794,15-09-2019,,Deputy Manager,1,-390,2,1,0,26,47.83333333,0,0,0,0.444444444,1.15061422,-0.678835608,-0.05925531,-1.117954387
01-12-2021,10488,50,1,CHN,2,Operations,44794,15-09-2019,,Deputy Manager,1,-22440,2,1,0,27,47.75,0,0,0,0.428571429,1.15061422,-0.678835608,0.012611188,-1.471583312
01-01-2022,10488,50,1,CHN,2,Operations,44794,15-09-2019,,Deputy Manager,1,18294,2,0,0,28,47.66666667,0,0,0,0.413793103,1.15061422,-0.678835608,0.084477687,-0.818308
01-02-2022,10488,50,1,CHN,2,Operations,44794,15-09-2019,,Deputy Manager,1,22105,1,0,0,29,47.58333333,0,0,0,0.4,1.15061422,-0.678835608,0.156344185,-0.757188734
01-03-2022,10488,50,1,CHN,2,Operations,44794,15-09-2019,,Deputy Manager,1,-10988,2,1,0,30,47.5,1,0,0,0.387096774,1.15061422,-0.678835608,0.228210684,-1.287920798
01-04-2022,10488,50,1,CHN,2,Operations,44794,15-09-2019,,Deputy Manager,1,31086,2,0,0,31,47.41666667,0,0,0,0.375,1.15061422,-0.678835608,0.300077182,-0.613155111
01-05-2022,10488,50,1,CHN,2,Operations,55703.72842,15-09-2019,,Deputy Manager,1,51787,3,1,0,32,47.33333333,1,1,0,0.363636364,1.15061422,-0.015944375,0.371943681,-0.281160899
01-06-2022,10488,50,1,CHN,2,Operations,44794,15-09-2019,,Deputy Manager,1,37058,3,1,0,33,47.25,0,0,0,0.352941176,1.15061422,-0.678835608,0.443810179,-0.517378606
01-07-2022,10488,50,1,CHN,2,Operations,44794,15-09-2019,,Deputy Manager,1,8622,1,0,0,34,47.16666667,0,0,0,0.342857143,1.15061422,-0.678835608,0.515676678,-0.9734236
01-08-2022,10488,50,1,CHN,2,Operations,44794,15-09-2019,,Deputy Manager,1,45038,2,0,0,35,47.08333333,1,0,0,0.333333333,1.15061422,-0.678835608,0.587543176,-0.389398614
01-09-2022,10488,50,1,CHN,2,Operations,44794,15-09-2019,,Deputy Manager,1,47373,2,1,0,36,47,0,0,0,0.324324324,1.15061422,-0.678835608,0.659409674,-0.351950835
01-10-2022,10488,50,1,CHN,2,Operations,44794,15-09-2019,,Deputy Manager,1,15480,3,1,0,37,46.91666667,1,0,0,0.315789474,1.15061422,-0.678835608,0.731276173,-0.863437787
01-11-2022,10488,50,1,CHN,2,Operations,44794,15-09-2019,,Deputy Manager,1,29740,2,1,0,38,46.83333333,0,0,0,0.307692308,1.15061422,-0.678835608,0.803142671,-0.634741711
01-12-2022,10488,50,1,CHN,2,Operations,44794,15-09-2019,,Deputy Manager,1,19303,2,0,0,39,46.75,0,0,0,0.3,1.15061422,-0.678835608,0.87500917,-0.802126069
01-01-2021,10489,31,0,BLR,1,Corporate Banking,38508,11-08-2019,17-08-2021,Associate Manager,3,123118,4,1,1,17,29.58333333,0,0,0,0.166666667,-0.797255694,-1.060782264,-0.706053796,0.862816645
01-02-2021,10489,31,0,BLR,1,Corporate Banking,38508,11-08-2019,17-08-2021,Associate Manager,3,71833,3,0,1,18,29.5,0,0,0,0.157894737,-0.797255694,-1.060782264,-0.634187298,0.040328689
01-03-2021,10489,31,0,BLR,1,Corporate Banking,38508,11-08-2019,17-08-2021,Associate Manager,3,59693,3,1,1,19,29.41666667,0,0,0,0.15,-0.797255694,-1.060782264,-0.562320799,-0.154367689
01-04-2021,10489,31,0,BLR,1,Corporate Banking,38508,11-08-2019,17-08-2021,Associate Manager,3,148933,3,1,1,20,29.33333333,0,0,0,0.142857143,-0.797255694,-1.060782264,-0.490454301,1.276827107
01-05-2021,10489,31,0,BLR,1,Corporate Banking,38508,11-08-2019,17-08-2021,Associate Manager,3,-21856,2,0,1,21,29.25,0,0,0,0.136363636,-0.797255694,-1.060782264,-0.418587802,-1.462217358
01-06-2021,10489,31,0,BLR,1,Corporate Banking,38508,11-08-2019,17-08-2021,Associate Manager,3,120776,3,0,1,22,29.16666667,1,0,0,0.130434783,-0.797255694,-1.060782264,-0.346721304,0.825256602
01-07-2021,10489,31,0,BLR,1,Corporate Banking,38508,11-08-2019,17-08-2021,Associate Manager,3,127794,3,0,1,23,29.08333333,0,0,0,0.125,-0.797255694,-1.060782264,-0.274854805,0.937808429
01-08-2021,10489,31,0,BLR,1,Corporate Banking,38508,11-08-2019,17-08-2021,Associate Manager,3,-18477,3,0,1,24,29,0,0,0,0.12,-0.797255694,-1.060782264,-0.202988307,-1.408026331
01-01-2021,10490,27,0,HYD,1,Risk & Compliance,53900.87145,07-03-2019,,Senior Analyst,3,52918,3,0,0,22,25.16666667,0,0,0,0.130434783,-1.207333571,-0.125488631,-0.346721304,-0.263022382
01-02-2021,10490,39,0,HYD,1,Risk & Compliance,40027,07-03-2019,,Senior Analyst,3,68602,4,0,0,23,37.08333333,1,0,0,0.125,0.022900059,-0.968485578,-0.274854805,-0.011488773
01-03-2021,10490,27,0,HYD,1,Risk & Compliance,40027,07-03-2019,,Senior Analyst,3,45001,2,0,0,24,25,0,0,0,0.12,-1.207333571,-0.968485578,-0.202988307,-0.389992005
01-04-2021,10490,27,0,HYD,1,Risk & Compliance,40027,07-03-2019,,Senior Analyst,3,49869,3,0,0,25,24.91666667,1,0,0,0.115384615,-1.207333571,-0.968485578,-0.131121808,-0.311921003
01-05-2021,10490,27,0,HYD,1,Risk & Compliance,40027,07-03-2019,,Senior Analyst,3,68345,3,0,0,26,24.83333333,0,0,0,0.111111111,-1.207333571,-0.968485578,-0.05925531,-0.015610435
01-06-2021,10490,27,0,HYD,1,Risk & Compliance,41760,07-03-2019,,Senior Analyst,3,86916,3,0,0,27,24.75,0,1,0,0.107142857,-1.207333571,-0.863185935,0.012611188,0.282223704
01-07-2021,10490,27,0,HYD,1,Risk & Compliance,41760,07-03-2019,,Senior Analyst,3,25082,3,0,0,28,24.66666667,0,0,0,0.103448276,-1.207333571,-0.863185935,0.084477687,-0.709444819
01-08-2021,10490,27,0,HYD,1,Risk & Compliance,41760,07-03-2019,,Senior Analyst,3,68113,3,0,0,29,24.58333333,0,0,0,0.1,-1.207333571,-0.863185935,0.156344185,-0.019331156
01-09-2021,10490,27,0,HYD,1,Risk & Compliance,41760,07-03-2019,,Senior Analyst,3,9623,2,0,0,30,24.5,0,0,0,0.096774194,-1.207333571,-0.863185935,0.228210684,-0.957369969
01-10-2021,10490,27,0,HYD,1,Risk & Compliance,41760,07-03-2019,,Senior Analyst,3,78527,3,0,0,31,24.41666667,1,0,0,0.09375,-1.207333571,-0.863185935,0.300077182,0.147684337
01-11-2021,10490,27,0,HYD,1,Risk & Compliance,41760,07-03-2019,,Senior Analyst,3,43486,4,0,0,32,24.33333333,1,0,0,0.090909091,-1.207333571,-0.863185935,0.371943681,-0.414288958
01-12-2021,10490,27,0,HYD,1,Risk & Compliance,41760,07-03-2019,,Senior Analyst,3,52168,4,1,0,33,24.25,0,0,0,0.088235294,-1.207333571,-0.863185935,0.443810179,-0.275050576
01-01-2022,10490,27,0,HYD,1,Risk & Compliance,41760,07-03-2019,,Senior Analyst,3,49757,2,0,0,34,24.16666667,0,0,0,0.085714286,-1.207333571,-0.863185935,0.515676678,-0.313717213
01-02-2022,10490,27,0,HYD,1,Risk & Compliance,41760,07-03-2019,,Senior Analyst,4,77546,3,0,0,35,24.08333333,1,0,1,0.083333333,-1.207333571,-0.863185935,0.587543176,0.131951458
01-03-2022,10490,27,0,HYD,1,Risk & Compliance,41760,07-03-2019,,Senior Analyst,4,11662,3,0,0,36,24,0,0,1,0.081081081,-1.207333571,-0.863185935,0.659409674,-0.924669317
01-04-2022,10490,27,0,HYD,1,Risk & Compliance,41760,07-03-2019,,Senior Analyst,4,49370,2,0,0,37,23.91666667,0,0,1,0.078947368,-1.207333571,-0.863185935,0.731276173,-0.319923761
01-05-2022,10490,27,0,HYD,1,Risk & Compliance,41760,07-03-2019,,Senior Analyst,4,34455,1,0,0,38,23.83333333,0,0,1,0.076923077,-1.207333571,-0.863185935,0.803142671,-0.559124461
01-06-2022,10490,27,0,HYD,1,Risk & Compliance,41760,07-03-2019,,Senior Analyst,4,18289,3,0,0,39,23.75,1,0,1,0.075,-1.207333571,-0.863185935,0.87500917,-0.818388188
01-07-2022,10490,27,0,HYD,1,Risk & Compliance,41760,07-03-2019,,Senior Analyst,4,85730,4,0,0,40,23.66666667,1,0,1,0.073170732,-1.207333571,-0.863185935,0.946875668,0.263203119
01-08-2022,10490,27,0,HYD,1,Risk & Compliance,41760,07-03-2019,,Senior Analyst,4,41058,2,0,0,41,23.58333333,0,0,1,0.071428571,-1.207333571,-0.863185935,1.018742167,-0.453228234
01-09-2022,10490,27,0,HYD,1,Risk & Compliance,41760,07-03-2019,,Senior Analyst,4,49960,4,1,0,42,23.5,1,0,1,0.069767442,-1.207333571,-0.863185935,1.090608665,-0.310461582
01-10-2022,10490,27,0,HYD,1,Risk & Compliance,41760,07-03-2019,,Senior Analyst,4,-11470,2,1,0,43,23.41666667,0,0,1,0.068181818,-1.207333571,-0.863185935,1.162475163,-1.295650918
01-11-2022,10490,27,0,HYD,1,Risk & Compliance,41760,07-03-2019,,Senior Analyst,4,68177,4,0,0,44,23.33333333,1,0,1,0.066666667,-1.207333571,-0.863185935,1.234341662,-0.01830475
01-12-2022,10490,27,0,HYD,1,Risk & Compliance,41760,07-03-2019,,Senior Analyst,4,54264,3,0,0,45,23.25,0,0,1,0.065217391,-1.207333571,-0.863185935,1.30620816,-0.241435781
01-01-2021,10491,46,0,CHN,1,Risk & Compliance,53790,30-05-2020,,Analyst,2,27386,2,0,0,8,45.33333333,0,0,0,0.333333333,0.740536343,-0.132225344,-1.352852282,-0.672494205
01-02-2021,10491,46,0,CHN,1,Risk & Compliance,53790,30-05-2020,,Analyst,2,51605,4,0,0,9,45.25,1,0,0,0.3,0.740536343,-0.132225344,-1.280985784,-0.284079741
